_fdp__id_,activity1_code,activity1_label,activity2_code,activity2_label,activity3_code,activity3_label
848,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A576169,PROVOĐENJE POSTUPKA PROCJENE UTJECAJA NA OKOLIŠ
849,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A576173,"SURADNJA NA LOKALNOJ, REGIONALNOJ I MEĐUNARODNOJ RAZINI"
850,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A576189,NADZOR SASTAVNICA OKOLIŠA
851,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A576208,"PROMICANJE, INFORMIRANJE I ORGANIZIRANJE DOGAĐANJA U ZAŠTITI OKOLIŠA"
852,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A576235,IZRADA I PROVEDBA DOKUMENATA ZA POBOLJŠANJE UPRAVLJANJA OKOLIŠEM
853,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A576247,PRIPREMA STRUČNIH ISPITA ZA OBAVLJANJE POSLOVA IZ PODRUČJA ZAŠTITE OKOLIŠA
854,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A576248,INTEGRIRANO SPRJEČAVANJE I NADZOR ONEČIŠĆENJA - IPPC
855,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A576264,ADMINISTRACIJA I UPRAVLJANJE MINISTARSTVOM
856,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A576265,ODRŽAVANJE VOZNOG PARKA
857,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A779046,PROVEDBA PROGRAMA MJERA ZAŠTITE I UPRAVLJANJA MORSKIM OKOLIŠEM I OBALNIM PODRUČJEM
858,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A779048,PRUŽANJE POMOĆI TREĆIM ZEMLJAMA ZA KLIMATSKE PROGRAME
859,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A784013,TRGOVANJE EMISIJSKIM JEDINICAMA STAKLENIČKIH PLINOVA
860,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A784017,SIGURAN RAD RIZIČNIH POSTROJENJA I SANACIJSKI PROGRAMI
861,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A784023,PROVEDBA SUSTAVA PRAĆENJA I PROMATRANJA ZA STALNU PROCJENU STANJA JADRANSKOG MORA
862,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A784024,JAČANJE KAPACITETA ZA NACIONALNU KONTAKT TOČKU – LIFE
863,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A905001,ADMINISTRACIJA I UPRAVLJANJE
864,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A905008,PROJEKTI S MEĐUNARODNIM INSTITUCIJAMA
865,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A905009,IZVJEŠĆIVANJE O STANJU OKOLIŠA
866,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A905017,IZRADA REGISTRA EMISIJA ONEČIŠĆUJUĆIH TVARI S PROSTORNOM RASPODJELOM U EMEP MREŽI VISOKE REZOLUCIJE
867,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A905019,REFERENTNI CENTAR AGENCIJE ZA TEMATSKO PODRUČJE MORE I STALNI SUSTAV PRAĆENJA I PROMATRANJA JADRANA
868,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,A905020,INFOCENTAR ZAŠTITE OKOLIŠA I PRIRODE - MOBILNA KOMPONENTA
869,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,K576266,INFORMATIZACIJA UPRAVE
870,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,K576267,OPREMANJE ZGRADA
871,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,K779050,GEF NABAVA OPREME ZA MONITORING JADRANA
872,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,K784018,PROJEKT IZRADA STRATEGIJE PRILAGODBE KLIMATSKIM PROMJENAMA(PI-EU)
873,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,K784019,GEF PROJEKT REVIZIJA NACIONALNOG IMPLEMENTACIJSKOG PLANA ZA PROVEDBU STOCKHOLMSKE KONVENCIJE O POSTOJANIM ORGANSKIM ONEČIŠĆUJUĆIM TVARIMA
874,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,K905002,INFORMATIZACIJA AGENCIJE
875,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,K905004,OPREMANJE AGENCIJE
876,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,K905005,INFORMACIJSKI SUSTAV ZAŠTITE OKOLIŠA I PRIRODE
877,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,T784021,IPA 2013 FFRAC JAČANJE KAPACITETA INSPEKCIJE ZAŠTITE OKOLIŠA U PODRUČJU KVALITETE ZRAKA I KONTROLE PRAĆENJA EMISIJE STAKLENIČKIH PLINOVA
878,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,T784025,JAČANJE SUSTAVA INSPEKCIJSKIH NADZORA INDUSTRIJSKIH POSTROJENJA KOJA ZNAČAJNO UTJEČU NA OKOLIŠ (PI-EU)
879,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,T905010,IZRADA PROGRAMA TRAJNOG MOTRENJA TALA HRVATSKE S PILOT PROJEKTOM (LIFE 05)
880,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,T905012,STATISTIKA O GOSPODARENJU OTPADOM OD HRANE
881,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,T905014,SURADNJA U PODRUČJU USPOSTAVE INFORMACIJSKOG SUSTAVA ZAŠTITE OD BUKE
882,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,T905016,TRGOVANJE EMISIJSKIM JEDINICAMA STAKLENIČKIH PLINOVA
883,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,T905018,IPA 2011 VIŠEKORISNIČKI PROGRAM ZA STATISTIKU-STATISTIKA OTPADA
884,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3402,ZAŠTITA OKOLIŠA,T905021,"COPERNICUS-MOTRENJE KORIŠTENJA I PROMJENA U KORIŠTENJU ZEMLJIŠTA,TE PRATEĆE AKTIVNOSTI ZA RAZDOBLJE 2017.-2021."
885,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3404,OBNOVA I RAZVITAK LOKALNE INFRASTRUKTURE I ZAŠTITA OKOLIŠA - MEIP,A544002,PROGRAM MEIP - OBNOVA I RAZVITAK LOKALNE INFRASTRUKTURE I ZAŠTITA OKOLIŠA - (KREDIT EBRD I IBRD-UDIO RH)
886,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3405,GOSPODARENJE OTPADOM,A576183,POSTUPANJE S OTPADOM
887,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3405,GOSPODARENJE OTPADOM,K784020,"OPERATIVNI PROGRAM OKOLIŠ, PRIORITET 1 I 3"
888,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3405,GOSPODARENJE OTPADOM,K784022,OPERATIVNI PROGRAM KONKURENTNOST I KOHEZIJA 2014. -2020 . GODINE
889,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",A654000,ADMINISTRACIJA I UPRAVLJANJE
890,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",A654015,"DRŽAVNA INFRASTRUKTURA ZA MOTRENJA ATMOSFERE,VODA I KVALITETE ZRAKA"
891,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",A654017,"NACIONALNA ARHIVA I BAZA METEOROLOŠKIH,HIDROLOŠKIH I PODATAKA O KVALITETI ZRAKA"
892,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",A654018,"ZAŠTITA ŽIVOTA,OKOLIŠA,VLASNIŠTVA I VITALNE INFRASTRUKTURE RH"
893,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",A654021,OBRANA OD TUČE
894,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",A654057,PODRŠKA GOSPODARSTVU I ODRŽIVOM RAZVOJU
895,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",A654071,MEĐUNARODNE OBAVEZE
896,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",A654077,DRŽAVNA MREŽA ZA TRAJNO PRAĆENJE KVALITETE ZRAKA
897,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654052,INFORMATIZACIJA
898,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654054,PROJEKT EUMETRAIN
899,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654060,JADRAN-ALADIN/HR PROGNOZA
900,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654062,OBNOVA VOZNOG PARKA
901,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654063,IZGRADNJA NOVE UPRAVNE ZGRADE ZAVODA
902,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654066,USPOSTAVA I RAZVOJ REGIONALNOG POMORSKOG  METEOROLOŠKOG CENTRA
903,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654072,RAZVOJ DJELATNOSTI DHMZ-A
904,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654074,OPERATIVNI PROGRAM REGIONALNA KONKURENTNOST PRIORITET 2
905,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654079,OKVIR ZA JAČANJE OTPORNOSTI KRITIČNE INFRASTRUKTURE NA KLIMATSKE PROMJENE - EU CIRCLE
906,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654080,OPERATIVNI PROGRAM KONKURENTNOST I KOHEZIJA 2014.-2020. PRIORITET 6 - PROŠIRENJE I MODERNIZACIJA DRŽAVNE MREŽE ZA TRAJNO PRAĆENJE KVALITETE ZRAKA -AIRQ
907,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654081,OPERATIVNI PROGRAM KONKURENTNOST I KOHEZIJA 2014.-2020. PRIORITET 5 - MODERNIZACIJA HIDROLOŠKE MJERNE MREŽE
908,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654082,OPERATIVNI PROGRAM KONKURENTNOST I KOHEZIJA 2014.-2020. PRIORITET 5 - MODERNIZACIJA METEOROLOŠKE MOTRITELJSKE MREŽE-METMONIC
909,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654083,KAPITALIZACIJA I UPORABA RADARSKE INFRASTRUKTURE NA PODRUČJU JADRANA I JONSKOG MORA - CapRadNet
910,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654084,INTEGRIRANO UPRAVLJANJE RIZICIMA OD POPLAVA U PREKOGRANIČNIM RIJEČNIM SLIVOVIMA - FRISCO 1
911,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",K654086,PRAĆENJE I UPRAVLJANJE RIZIKOM OD PRIOBALNIH VREMENSKIH EKSTREMA I POPLAVA KAO PODRŠKA JADRANSKOM SUSTAVU ZAŠTITE I SPAŠAVANJA - AdriaMORE
912,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3407,"METEOROLOGIJA, HIDROLOGIJA I KAKVOĆA ZRAKA",T654085,DRiDanube-RIZICI OD SUŠE U DUNAVSKOJ REGIJI
913,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3408,RAZVOJ SUSTAVA JAVNE ODVODNJE I ZAŠTITE VODA I MORA,A779043,MEĐUNARODNA SURADNJA PO BILATERALNIM I MULTILATRALNIM UGOVORIMA
914,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3408,RAZVOJ SUSTAVA JAVNE ODVODNJE I ZAŠTITE VODA I MORA,A779044,USKLAĐIVANJE PROPISA RH SA PROPISIMA EU
915,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3408,RAZVOJ SUSTAVA JAVNE ODVODNJE I ZAŠTITE VODA I MORA,A784043,SMANJENJE NUTRIJENATA U SLIVU RIJEKE DUNAV
916,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3408,RAZVOJ SUSTAVA JAVNE ODVODNJE I ZAŠTITE VODA I MORA,A784044,ISPITIVANJE VODA NA TERITORIJU RH
917,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3408,RAZVOJ SUSTAVA JAVNE ODVODNJE I ZAŠTITE VODA I MORA,A784046,POVJERENSTVO ZA ŽALBE PROTIV RJEŠENJA DRŽAVNOG VODOPRAVNOG INSPEKTORA
918,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3408,RAZVOJ SUSTAVA JAVNE ODVODNJE I ZAŠTITE VODA I MORA,K779049,PROJEKT „VODNO-KOMUNALNE INFRASTRUKTURE – ŠVICARSKO-HRVATSKI PROGRAM SURADNJE“
919,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3408,RAZVOJ SUSTAVA JAVNE ODVODNJE I ZAŠTITE VODA I MORA,K784038,OP KONKURENTNOST I KOHEZIJA 2014- 2020 PRIORITET 5 I 6
920,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3408,RAZVOJ SUSTAVA JAVNE ODVODNJE I ZAŠTITE VODA I MORA,K784039,OPERATIVNI PROGRAM OKOLIŠ PRIORITET II I III
921,34,ZAŠTITA I OČUVANJE PRIRODE I OKOLIŠA,3408,RAZVOJ SUSTAVA JAVNE ODVODNJE I ZAŠTITE VODA I MORA,K784040,CEB OBRANA OD POPLAVA
922,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A538049,E-DOZVOLA I E-ARHIVA
923,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A538050,ZADRŽAVANJE NEZAKONITO IZGRAĐENIH ZGRADA
924,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A538065,EUROPSKA TERITORIJALNA SURADNJA – MEĐUREGIONALNI PROGRAM URBACT
925,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A538067,IZDAVANJE DOZVOLA ZA ZAHVATE U PROSTORU I GRAĐEVINE
926,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A538075,INFORMACIJSKI SUSTAV PROSTORNOG UREĐENJA - ISPU
927,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A576007,ADMINISTRACIJA I UPRAVLJANJE MINISTARSTVOM
928,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A576150,DJELOVANJE NA UNAPREĐENJU PROSTORNOG UREĐENJA
929,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A576151,IZRADA I PRAĆENJE PROVEDBE DOKUMENATA PROSTORNOG UREĐENJA
930,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A576181,ODRŽAVANJE VOZNOG PARKA
931,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A576192,PRAĆENJE UPRAVNOG POSTUPANJA I DONOŠENJE RJEŠENJA
932,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A576199,PROSTORNO UREĐENJE PODRUČJA NASELJENIH ROMIMA
933,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A576269,ADMINISTRACIJA I UPRAVLJANJE
934,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A576270,EUROPSKA TERITORIJALNA SURADNJA - MEĐUREGIONALNI PROGRAM ESPON
935,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,A876001,ZADRŽAVANJE NEZAKONITO IZGRAĐENIH ZGRADA
936,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,K576116,PRAĆENJE STANJA U PROSTORU I PODRŠKA RAZVOJA ISPU
937,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,K576155,OPREMANJE ZGRADA
938,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,K576157,INFORMATIZACIJA UPRAVE
939,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,T538068,SANACIJA ŠTETA OD POPLAVA
940,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3501,RAZVOJ I UPRAVLJANJE PROSTORNIM UREĐENJEM,T576271,SUPREME PROJEKT – PROSTORNO PLANIRANJE MORA
941,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3502,REGULATIVA I NADZOR U GRADITELJSTVU,A538070,E-INSPEKCIJA
942,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3502,REGULATIVA I NADZOR U GRADITELJSTVU,A538071,PROCJENA VRIJEDNOSTI NEKRETNINA
943,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3502,REGULATIVA I NADZOR U GRADITELJSTVU,A576056,"STRUČNO - ANALITIČKI, UPRAVNI I NORMATIVNI POSLOVI GRADITELJSTVA, ODRŽIVA GRADNJA I PRISTUPAČNOST GRAĐEVINA"
944,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3502,REGULATIVA I NADZOR U GRADITELJSTVU,A576060,NADZOR GRAĐENJA
945,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3502,REGULATIVA I NADZOR U GRADITELJSTVU,A576187,STRUČNI ISPITI I DRUGE AKTIVNOSTI OVLAŠĆIVANJA FIZIČKIH I PRAVNIH OSOBA
946,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3502,REGULATIVA I NADZOR U GRADITELJSTVU,A576190,TEHNIČKI PREGLEDI
947,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3502,REGULATIVA I NADZOR U GRADITELJSTVU,A576256,UNAPREĐENJE STANOVANJA I KOMUNALNOG GOSPODARSTVA
948,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3503,PROMETOVANJE NEKRETNINAMA,A551000,ADMINISTRACIJA I UPRAVLJANJE
949,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3503,PROMETOVANJE NEKRETNINAMA,K260345,"KUPOVANJE ODREĐENIH NEKRETNINA ZA RAČUN RH, TE DAVANJE ZAJMOVA DOMAĆIM FIZIČKIM OSOBAMA"
950,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3503,PROMETOVANJE NEKRETNINAMA,K551003,INFORMATIZACIJA
951,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3503,PROMETOVANJE NEKRETNINAMA,K551022,OBNOVA VOZNOG PARKA
952,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3503,PROMETOVANJE NEKRETNINAMA,T551028,SANACIJA ŠTETA OD POPLAVA
953,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3504,POTICANJE STAMBENE GRADNJE,A551007,UPRAVLJANJE DRUŠTVENO POTICAJNOM STANOGRADNJOM
954,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3504,POTICANJE STAMBENE GRADNJE,K576201,DRUŠTVENO POTICANA STANOGRADNJA
955,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3504,POTICANJE STAMBENE GRADNJE,K576202,STAMBENO ZBRINJAVANJE INVALIDA IZ DOMOVINSKOG RATA
956,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3504,POTICANJE STAMBENE GRADNJE,T551024,SUBVENCIJE I DRŽAVNA JAMSTVA ZA STAMBENE KREDITE
957,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,A251923,OBVEZE PO SUDSKIM SPOROVIMA
958,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,A664000,ADMINISTRACIJA I UPRAVLJANJE
959,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,A664001,ODRŽAVANJE KATASTRA ZEMLJIŠTA I USPOSTAVA KATASTRA NEKRETNINA
960,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,A664002,TEMELJNE GEODETSKE OSNOVE DRŽAVNE IZMJERE
961,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,A664003,PROSTORNI INFORMACIJSKI SUSTAV
962,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,A664004,USPOSTAVA I ODRŽAVANJE GRANIČNE CRTE RH
963,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,A664006,REGISTAR PROSTORNIH JEDINICA RH
964,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,A664033,USPOSTAVA NACIONALNE INFRASTRUKTURE PROSTORNIH PODATAKA
965,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,A664034,VOĐENJE I ODRŽAVANJE ZAJEDNIČKOG INFORMACIJSKOG SUSTAVA ZEMLJIŠNIH KNJIGA I KATASTRA
966,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,A664039,USPOSTAVA KATASTRA NEKRETNINA U FUNKCIJI RACIONALNOG UPRAVLJANJA ZEMLJIŠTEM
967,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,A664041,EVIDENTIRANJE CESTA
968,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,K251615,DRŽAVNA SLUŽBENA KARTOGRAFIJA
969,35,PROSTORNO UREĐENJE I UNAPREĐENJE STANOVANJA,3505,IZMJERE I UPRAVLJANJE GEODETSKIM EVIDENCIJAMA,K664012,OBNOVA VOZNOG PARKA
