Godina;Razdjel;Naziv razdjela;Glava;Naziv glave;Glavni program;Naziv glavnog programa;Program;Naziv programa;Potprogram;Naziv potprograma;Funkcijsko podruèje;Naziv funkcijskog podruèja;Izvor financiranja;Naziv izvora financiranja;Razred stavke;Naziv razreda stavke;Skupina stavke;Naziv skupine stavke;Podskupina stavke;Naziv podskupine stavke;Izvorni plan;Tekuæi plan;Izvršeno
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;607.000,00;583.000,00;580.516,67
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;324;Naknade troškova osobama izvan radnog odnosa;59.000,00;59.000,00;56.878,32
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;194.000,00;169.100,00;169.100,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;34;Financijski rashodi;343;Ostali financijski rashodi;4.000,00;3.100,00;1.879,37
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;38;Ostali rashodi;383;Kazne, penali i naknade štete;2.000,00;0,00;
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;422;Postrojenja i oprema;20.000,00;19.000,00;12.995,63
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;423;Prijevozna sredstva;165.000,00;150.500,00;150.083,29
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;724.000,00;454.000,00;483.794,99
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;369.000,00;334.000,00;176.920,88
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;6.000,00;6.000,00;13.836,55
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554000;ADMINISTRACIJA I UPRAVLJANJE;03;Javni red i sigurnost;31;Vlastiti prihodi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;422;Postrojenja i oprema;5.000,00;5.000,00;
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;321;Naknade troškova zaposlenima;78.000,00;72.000,00;63.762,75
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;7.000,00;7.500,00;5.885,23
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;91.000,00;65.000,00;58.104,88
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;324;Naknade troškova osobama izvan radnog odnosa;39.000,00;32.500,00;30.438,22
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;22.000,00;21.500,00;21.441,71
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;38;Ostali rashodi;381;Tekuæe donacije;45.000,00;45.000,00;42.300,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;1.000,00;1.000,00;4.000,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;10.000,00;23.000,00;14.728,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554001;PREVENTIVNA ZAŠTITA I GAŠENJE POŽARA (NACIONALNI ODBOR);03;Javni red i sigurnost;51;Pomoæi EU;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;9.000,00;10.000,00;9.675,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;321;Naknade troškova zaposlenima;28.000,00;19.500,00;18.924,17
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;67.000,00;63.500,00;63.444,97
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;109.000,00;89.000,00;89.000,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;324;Naknade troškova osobama izvan radnog odnosa;340.000,00;307.000,00;303.742,43
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;14.000,00;11.600,00;10.979,89
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;38;Ostali rashodi;381;Tekuæe donacije;15.000,00;15.000,00;15.000,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;41;Rashodi za nabavu neproizvedene dugotrajne imovine;412;Nematerijalna imovina;400.000,00;855.000,00;855.000,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;5.000,00;5.000,00;
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;47.000,00;52.000,00;38.847,98
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;61;Donacije;3;Rashodi poslovanja;32;Materijalni rashodi;321;Naknade troškova zaposlenima;6.000,00;6.600,00;6.254,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;61;Donacije;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;198.000,00;119.000,00;90.878,81
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;61;Donacije;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;200.000,00;240.000,00;240.285,85
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;61;Donacije;3;Rashodi poslovanja;32;Materijalni rashodi;324;Naknade troškova osobama izvan radnog odnosa;50.000,00;30.000,00;24.788,56
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554002;OSPOSOBLJAVANJE VATROGASACA HRVATSKE VATROGASNE ZAJEDNICE;03;Javni red i sigurnost;61;Donacije;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;14.000,00;14.000,00;8.733,20
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;321;Naknade troškova zaposlenima;10.000,00;4.000,00;3.535,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;38.000,00;36.800,00;36.662,96
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;775.000,00;843.400,00;837.760,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;324;Naknade troškova osobama izvan radnog odnosa;5.000,00;5.000,00;5.000,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;329;Ostali nespomenuti rashodi poslovanja;4.000,00;4.000,00;4.000,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;38;Ostali rashodi;381;Tekuæe donacije;70.000,00;70.000,00;70.000,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;422;Postrojenja i oprema;28.000,00;26.000,00;25.420,50
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;424;Knjige, umjetnièka djela i ostale izložbene vrijednosti;10.000,00;10.000,00;9.000,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;31;Vlastiti prihodi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;13.000,00;13.000,00;2.082,07
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554003;PROTUPOŽARNA PREVENTIVA, PROMIDŽBA I IZDAVAŠTVO;03;Javni red i sigurnost;61;Donacije;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;9.000,00;0,00;
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554004;OSPOSOBLJAVANJE I OPREMA ZA POTREBE VATROGASNIH INTERVENCIJA;03;Javni red i sigurnost;43;Ostali prihodi za po;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;820.000,00;382.000,00;371.573,25
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554004;OSPOSOBLJAVANJE I OPREMA ZA POTREBE VATROGASNIH INTERVENCIJA;03;Javni red i sigurnost;43;Ostali prihodi za po;3;Rashodi poslovanja;38;Ostali rashodi;381;Tekuæe donacije;1.478.000,00;1.955.000,00;2.035.456,64
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554004;OSPOSOBLJAVANJE I OPREMA ZA POTREBE VATROGASNIH INTERVENCIJA;03;Javni red i sigurnost;43;Ostali prihodi za po;3;Rashodi poslovanja;38;Ostali rashodi;382;Kapitalne donacije;845.000,00;806.000,00;494.689,59
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;A554004;OSPOSOBLJAVANJE I OPREMA ZA POTREBE VATROGASNIH INTERVENCIJA;03;Javni red i sigurnost;43;Ostali prihodi za po;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;423;Prijevozna sredstva;357.000,00;357.000,00;
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;K554006;INFORMATIZACIJA;03;Javni red i sigurnost;11;Opæi prihodi i primi;3;Rashodi poslovanja;32;Materijalni rashodi;323;Rashodi za usluge;80.000,00;80.000,00;80.000,00
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;K554006;INFORMATIZACIJA;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;41;Rashodi za nabavu neproizvedene dugotrajne imovine;412;Nematerijalna imovina;5.000,00;17.000,00;14.430,49
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;K554006;INFORMATIZACIJA;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;422;Postrojenja i oprema;20.000,00;30.000,00;29.464,36
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;K554006;INFORMATIZACIJA;03;Javni red i sigurnost;11;Opæi prihodi i primi;4;Rashodi za nabavu nefinancijske imovine;42;Rashodi za nabavu proizvedene dugotrajne imovine;426;Nematerijalna proizvedena imovina;20.000,00;0,00;
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;T554015;OPERATIVNI PROGRAM UÈINKOVITI LJUDSKI POTENCIJALI 2014-2020 - JAÈANJE ZNANJA I VJEŠTINA PRIPADNIKA VATROGASNIH ORGANIZACIJA U RH;03;Javni red i sigurnost;12;Sredstva uèešæa za p;3;Rashodi poslovanja;31;Rashodi za zaposlene;311;Plaæe (Bruto);12.000,00;0,00;
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;T554015;OPERATIVNI PROGRAM UÈINKOVITI LJUDSKI POTENCIJALI 2014-2020 - JAÈANJE ZNANJA I VJEŠTINA PRIPADNIKA VATROGASNIH ORGANIZACIJA U RH;03;Javni red i sigurnost;12;Sredstva uèešæa za p;3;Rashodi poslovanja;31;Rashodi za zaposlene;313;Doprinosi na plaæe;3.000,00;0,00;
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;T554015;OPERATIVNI PROGRAM UÈINKOVITI LJUDSKI POTENCIJALI 2014-2020 - JAÈANJE ZNANJA I VJEŠTINA PRIPADNIKA VATROGASNIH ORGANIZACIJA U RH;03;Javni red i sigurnost;12;Sredstva uèešæa za p;3;Rashodi poslovanja;32;Materijalni rashodi;321;Naknade troškova zaposlenima;11.000,00;0,00;
2017;040;MINISTARSTVO UNUTARNJIH POSLOVA;21908;Hrvatska vatrogasna zajednica;26;JAVNA SIGURNOST;2603;ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA;T554015;OPERATIVNI PROGRAM UÈINKOVITI LJUDSKI POTENCIJALI 2014-2020 - JAÈANJE ZNANJA I VJEŠTINA PRIPADNIKA VATROGASNIH ORGANIZACIJA U RH;03;Javni red i sigurnost;12;Sredstva uèešæa za p;3;Rashodi poslovanja;32;Materijalni rashodi;322;Rashodi za materijal i energiju;14.000,00;0,00;
