_fdp__id_,activity1_code,activity1_label,activity2_code,activity2_label,activity3_code,activity3_label
1546,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577009,PREVENCIJA OVISNOSTI U ŠKOLAMA
1547,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577012,OBRAZOVANJE DJECE HRVATSKIH GRAĐANA U INOZEMSTVU
1548,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577015,DRŽAVNE NAGRADE ZA IZUZETNE REZULTATE U OBRAZOVANJU I TEHNIČKOJ KULTURI
1549,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577016,PREVENCIJA NASILJA U ŠKOLAMA
1550,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577028,POTICAJI HRVATSKOJ ZAJEDNICI TEHNIČKE KULTURE
1551,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577124,HRVATSKA NASTAVA U INOZEMSTVU
1552,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577130,POTICAJI UDRUGAMA ZA IZVANINSTITUCIONALNI ODGOJ I OBRAZOVANJE DJECE I MLADIH
1553,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577131,POTICAJI OBRAZOVANJA NACIONALNIH MANJINA
1554,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577132,POTICANJE MEĐUNARODNE OBRAZOVNE SURADNJE ŠKOLA
1555,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577133,POTICANJE PROGRAMA RADA S DAROVITIM UČENICIMA I STUDENTIMA
1556,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577137,POSEBNI PROGRAMI OBRAZOVANJA ZA PROVOĐENJE PROGRAMA NACIONALNIH MANJINA
1557,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577150,EUROPSKO ISTRAŽIVAČKO PODRUČJE U BIOTEHNOLOGIJI ERA-IB
1558,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A577155,UKLJUČIVANJE ZEMALJA ISTOČNE EUROPE U EUROPSKO ISTRAŽIVAČKO PODRUČJE SEE-ERA.NET/EU FP6
1559,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A578040,PROJEKT FORESTERRA-ISTRAŽIVANJE U ŠUMARSTVU NA PODRUČJU MEDITERANA
1560,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A578041,POMOĆNICI U NASTAVI ZA DJECU S TEŠKOĆAMA U RAZVOJU
1561,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A578045,SUFINANCIRANJE UDŽBENIKA ZA UČENIKE OSNOVNIH I SREDNJIH ŠKOLA
1562,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A579004,POTICANJE IZVANNASTAVNIH AKTIVNOSTI U OŠ
1563,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A580003,POTICANJE IZVANNASTAVNIH AKTIVNOSTI U SREDNJIM ŠKOLAMA I VISOKOŠKOLSKOM OBRAZOVANJU
1564,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A580006,STRUČNO USAVRŠAVANJE I IZOBRAZBA UČITELJA I NASTAVNIKA U SREDNJIM ŠKOLAMA I USAVRŠAVANJE ZA PROVEDBU NACIONALNIH PROGRAMA
1565,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A580046,ADMINISTRACIJA I UPRAVLJANJE NACIONALNOG CENTRA ZA VANJSKO VREDNOVANJE OBRAZOVANJA
1566,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A589088,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA MOBILNOST I EU PROGRAME
1567,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A589091,DJELATNOST HRVATSKE MREŽE ZA MOBILNOST ISTRAŽIVAČA (FP7 Ad hoc-2007-13)
1568,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A621034,STIPENDIRANJE REDOVITIH STUDENATA I ZNANSTVENO USAVRŠAVANJE
1569,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A679005,ČLANSTVO U MEĐUNARODNIM UDRUGAMA
1570,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A679008,PROGRAM RAZVOJNE SURADNJE
1571,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A679009,REDOVNA DJELATNOST LEKTORATA
1572,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A679047,MEĐUNARODNA SURADNJA I EUROPSKI POSLOVI
1573,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A679063,POMOĆ ZA BIREGIONALNI DIJALOG IZMEĐU ZEMALJA EU I ZEMALJA ZAPADNOG BALKANA U PODRUČJU ISTRAŽIVANJA WBC -INCO.NET
1574,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A733001,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA ODGOJ I OBRAZOVANJE
1575,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A733003,NACIONALNI PROGRAMI
1576,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A733027,STRUČNO USAVRŠAVANJE VODITELJA ŽUPANIJSKIH STRUČNIH VIJEĆA OSNOVNIH ŠKOLA
1577,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A733028,CENTAR ZA MEĐUNARODNU SURADNJU
1578,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A733032,IZVANNASTAVNE AKTIVNOSTI U OSNOVNIM I SREDNJIM ŠKOLAMA-NATJECANJE
1579,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A733049,EUROPSKA AGENCIJA ZA POSEBNE POTREBE I INKLUZIVNO OBRAZOVANJE
1580,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A733051,PROGRAMI IZRADE UDŽBENIKA ZA SLIJEPE I SLABOVIDNE UČENIKE I STUDENTE
1581,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A733052,DALJNJE UNAPREĐENJE SUSTAVA ZA RAZVOJ I PROVEDBU NACIONALNOGA KVALIFIKACIJSKOG OKVIRA (NKO)
1582,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A767002,IZRADA DEFICITARNIH UDŽBENIKA U ŠKOLSTVU
1583,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A767003,PROVEDBA NACIONALNOG PROGRAMA ZA ROME-REF
1584,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A767004,NAOBRAZBA DJECE U ALTERNATIVNIM ŠKOLAMA
1585,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A767008,SUBVENCIONIRANJE KAMATA ZA STANOVE UČITELJA
1586,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A767015,POTICAJ PREDŠKOLSKOG ODGOJA I PREDŠKOLE ZA ROME
1587,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A767016,"FP7 PROJEKTI  (C-ENERGY, ERACOBUILD ERA-NET, ENV NCPS TOGETHER, TRANSCO SMES,SMARTGRIDS ERA-NET, EURO RIS NET)"
1588,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A767022,STRUČNO USAVRŠAVANJE ODGOJNO-OBRAZOVNIH DJELATNIKA U SUSTAVU OSNOVNOG I SREDNJEG ŠKOLSTVA
1589,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A767027,EURYDICE EUROPSKA MREŽA ZA PODATKE I ANALIZE O SUSTAVIMA OBRAZOVANJA
1590,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A767028,HRVATSKI KVALIFIKACIJSKI OKVIR
1591,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A767042,OBRAZOVANJE OSOBA BEZ HRVATSKOG DRŽAVLJANSTVA
1592,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A768053,EUROPSKE ŠKOLE
1593,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A814000,"MEĐUNARODNI PROJEKTI VREDNOVANJA ZNANJA I VJEŠTINA (IEA:PIRLS,TIMSS,ICILS-OECD:PISA,TALIS-EU:SURVEYLANG)"
1594,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A814001,DRŽAVNA MATURA
1595,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A814002,SAMOVREDNOVANJE OSNOVNIH I SREDNJIH ŠKOLA
1596,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A814003,NACIONALNI ISPITI U OSNOVNIM I SREDNJIM ŠKOLAMA
1597,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A814007,UNAPREĐENJE KVALITETE OBRAZOVNOG SUSTAVA
1598,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A814008,ZAVRŠNI ISPIT NA KRAJU OBRAZOVNOG CIKLUSA
1599,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818017,PROVOĐENJE MREŽNIH PROJEKATA IZ OBZOR 2020.PROGRAMA
1600,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818021,PRIMJENA UDŽBENIČKOG STANDARDA
1601,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818022,PROVEDBA EUROPASS INICIJATIVE
1602,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818023,PROVEDBA EURODESK MREŽE
1603,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818024,PROVEDBA E-TWINNING MREŽE
1604,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818025,PROVEDBA EUROGUIDANCE MREŽE
1605,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818030,PROGRAM MLADI NA DJELU - PROJEKTI ZA KORISNIKE
1606,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818031,PROGRAM ZA CJELOŽIVOTNO UČENJE - PROJEKTI KORISNIKA
1607,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818032,STRUČNA SKUPINA ZA ECVET
1608,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818033,ZNANSTVENA I VISOKOŠKOLSKA MOBILNOST
1609,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818034,PROJEKT POVEZIVANJA S EUROPSKIM KVALIFIKACIJSKIM OKVIROM - EQF NCP GRANT
1610,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818035,MENTORI I STRUČNI ISPITI U OSNOVNIM I SREDNJIM ŠKOLAMA
1611,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818042,OBZOR 2020. I MOBILNOST ISTRAŽIVAČA
1612,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818043,PROVEDBA PROGRAMA ERASMUS PLUS
1613,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818044,PROJEKTI ZA KORISNIKE - ERASMUS+ OBRAZOVANJE
1614,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A818045,PROJEKTI ZA KORISNIKE - ERASMUS+ MLADI
1615,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848001,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA STRUKOVNO OBRAZOVANJE I  OBRAZOVANJE ODRASLIH
1616,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848009,PROMICANJE KULTURE UČENJA: TJEDAN CJELOŽIVOTNOG UČENJA
1617,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848010,STRUČNO SAVJETODAVNA DJELATNOST
1618,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848014,RAZVOJ SUSTAVA STRUKOVNOG OBRAZOVANJA
1619,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848018,DRŽAVNA NATJECANJA
1620,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848020,RAZVOJ SUSTAVA OBRAZOVANJA ODRASLIH
1621,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848023,REFERNET U REPUBLICI HRVATSKOJ
1622,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848024,ERASMUS PLUS - KLJUČNA AKTIVNOST ZA PODRUČJE OPĆEG OBRAZOVANJA
1623,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848025,NOVA ELEKTRONSKA PLATFORMA ZA UČENJE ODRASLIH U EUROPI (EPALE)
1624,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848026,VJEŠTINE U METALNOJ I ELEKTRO INDUSTRIJI
1625,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848029,EPALE - NOVA VIŠEJEZIČNA ZAJEDNICA STRUČNJAKA ZA OBRAZOVANJE ODRASLIH
1626,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848030,PRIJELAZNI INSTRUMENT - INSTRUMENT ZA JAČANJE KAPACITETA (TF-IBE)
1627,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,A848039,NACIONALNA REFERENTNA TOČKA ZA EUROPSKI SUSTAV OSIGURANJA KVALITETE U STRUKOVNOM OBRAZOVANJU I OSPOSOBLJAVANJU - EQAVET NRP
1628,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,K578044,"OP RAZVOJ LJUDSKIH POTENCIJALA, PRIORITET 2,3 i 4"
1629,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,K580052,UREĐENJE CENTRA ZA VANJSKO VREDNOVANJE OBRAZOVANJA
1630,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,K621173,INFORMACIJSKA INFRASTRUKTURA SUSTAVA VISOKOG OBRAZOVANJA
1631,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,K733024,OPREMANJE POSLOVNOG PROSTORA
1632,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,K733054,"OP KONKURENTNOST I KOHEZIJA 2014.-2020., PRIORITET 9"
1633,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,K767054,"OP UČINKOVITI LJUDSKI POTENCIJALI 2014.-2020., PRIORITET 3"
1634,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,K814004,NABAVA INFORMATIČKE OPREME ZA EVALUACIJU ZNANJA UČENIKA - NCVVO
1635,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,K818050,OP UČINKOVITI LJUDSKI POTENCIJALI 2014.-2020. - PRIORITET 10
1636,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,K848017,UREĐENJE PROSTORA
1637,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,K848037,"OP KONKURENTNOST I KOHEZIJA 2014.-2020., PRIORITET 9"
1638,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,K848038,"OP UČINKOVITI LJUDSKI POTENCIJALI 2014.-2020., PRIORITET 3"
1639,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,T578046,INSTRUMENTI EUROPSKOG GOSPODARSKOG PROSTORA (EGP)
1640,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,T767049,PROJEKT ROCCO GRANT
1641,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,T818053,PROJEKT EDUCA-T GRANT
1642,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,T848027,OP UČINKOVITI LJUDSKI POTENCIJALI 2014. - 2020.
1643,37,OBRAZOVANJE,3701,RAZVOJ ODGOJNO OBRAZOVNOG SUSTAVA,T848028,OP KONKURENTNOST I KOHEZIJA 2014.-2020.
1644,37,OBRAZOVANJE,3702,PREDŠKOLSKI ODGOJ,A578003,ODGOJ I NAOBRAZBA DJECE PRIPADNIKA NACIONALNIH MANJINA
1645,37,OBRAZOVANJE,3702,PREDŠKOLSKI ODGOJ,A578004,ODGOJ I NAOBRAZBA DJECE S TEŠKOĆAMA U RAZVOJU (SUFINANCIRANJE)
1646,37,OBRAZOVANJE,3702,PREDŠKOLSKI ODGOJ,A578008,ODGOJ I NAOBRAZBA DJECE U PROGRAMIMA PREDŠKOLE
1647,37,OBRAZOVANJE,3702,PREDŠKOLSKI ODGOJ,A578009,ODGOJ I OBRAZOVANJE DAROVITE DJECE PREDŠKOLSKE DOBI U DJEČJIM VRTIĆIMA
1648,37,OBRAZOVANJE,3702,PREDŠKOLSKI ODGOJ,K578010,IZGRADNJA DJEČJEG CENTRA VOŠTARNICA
1649,37,OBRAZOVANJE,3703,OSNOVNOŠKOLSKO OBRAZOVANJE,A577004,IZRADA NASTAVNOG UPUTNIKA (KURIKULUMA)
1650,37,OBRAZOVANJE,3703,OSNOVNOŠKOLSKO OBRAZOVANJE,A579000,OSNOVNOŠKOLSKO OBRAZOVANJE
1651,37,OBRAZOVANJE,3703,OSNOVNOŠKOLSKO OBRAZOVANJE,A579003,ODGOJ I NAOBRAZBA UČENIKA S TEŠKOĆAMA U RAZVOJU
1652,37,OBRAZOVANJE,3703,OSNOVNOŠKOLSKO OBRAZOVANJE,A579007,IZVRŠAVANJE PRAVOMOĆNIH SUDSKIH PRESUDA
1653,37,OBRAZOVANJE,3703,OSNOVNOŠKOLSKO OBRAZOVANJE,A579015,JUBILARNE NAGRADE ZA OSNOVNE ŠKOLE
1654,37,OBRAZOVANJE,3703,OSNOVNOŠKOLSKO OBRAZOVANJE,A579069,OPTIMIZACIJA PREDŠKOLSKOG I OSNOVNOŠKOLSKOG SUSTAVA ODGOJA I OBRAZOVANJA
1655,37,OBRAZOVANJE,3703,OSNOVNOŠKOLSKO OBRAZOVANJE,K110283,OPREMANJE OSNOVNOŠKOLSKIH KNJIŽNICA OBVEZNOM LEKTIROM I STRUČNOM LITERATUROM
1656,37,OBRAZOVANJE,3703,OSNOVNOŠKOLSKO OBRAZOVANJE,K578054,"IZGRADNJA OŠ FRA PAVLA VUČKOVIĆA, SINJ"
1657,37,OBRAZOVANJE,3703,OSNOVNOŠKOLSKO OBRAZOVANJE,K579064,KAPITALNE INVESTICIJE U OSNOVNOM ŠKOLSTVU
1658,37,OBRAZOVANJE,3703,OSNOVNOŠKOLSKO OBRAZOVANJE,K767031,OŠ MIJATA STOJANOVIĆA U BABINOJ GREDI
1659,37,OBRAZOVANJE,3703,OSNOVNOŠKOLSKO OBRAZOVANJE,K767044,"DOGRADNJA OŠ MILANA BROZOVIĆA, KASTAV"
1660,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,A578049,LICENCIRANJE RAVNATELJA ŠKOLSKIH USTANOVA
1661,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,A580000,SREDNJOŠKOLSKO OBRAZOVANJE
1662,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,A580004,STANDARD UČENIKA S POSEBNIM POTREBAMA
1663,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,A580007,IZVRŠAVANJE PRAVOMOĆNIH SUDSKIH PRESUDA
1664,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,A580011,JUBILARNE NAGRADE ZA SREDNJE ŠKOLE
1665,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,A580014,RAZVOJ SUSTAVA OBRAZOVANJA ODRASLIH
1666,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,A580037,JAVNI MEĐUMJESNI PRIJEVOZ ZA UČENIKE
1667,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,A580044,RAZVOJ SREDNJOŠKOLSKOG OBRAZOVANJA
1668,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,A580050,"RAZVOJ MODELA KURIKULUMA ZA OPĆE, STRUKOVNO I UMJETNIČKO OBRAZOVANJE"
1669,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,A767013,RAZVOJ SUSTAVA OSIGURANJA KVALITETE
1670,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,K110291,OPREMANJE SREDNJOŠKOLSKIH KNJIŽNICA LEKTIROM I STRUČNOM LITERATUROM
1671,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,K578037,SUFINANCIRANJE ŠKOLSKE SPORTSKE DVORANE PRI GIMNAZIJI ZABOK
1672,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,K767026,UČENIČKI DOM BJELOVAR
1673,37,OBRAZOVANJE,3704,SREDNJOŠKOLSKO OBRAZOVANJE,K767032,OBRTNIČKA ŠKOLA SISAK
1674,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621001,REDOVNA DJELATNOST SVEUČILIŠTA U ZAGREBU
1675,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621002,REDOVNA DJELATNOST SVEUČILIŠTA U RIJECI
1676,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621003,REDOVNA DJELATNOST SVEUČILIŠTA U OSIJEKU
1677,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621004,REDOVNA DJELATNOST SVEUČILIŠTA U SPLITU
1678,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621021,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA ZAGREB - SUFINANCIRANJE
1679,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621022,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA OSIJEK - SUFINANCIRANJE
1680,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621023,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA RIJEKA - SUFINANCIRANJE
1681,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621024,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA SPLIT - SUFINANCIRANJE
1682,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621026,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA ŠIBENIK - SUFINANCIRANJE
1683,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621028,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA VARAŽDIN - SUFINANCIRANJE
1684,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621029,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA SLAVONSKI BROD - SUFINANCIRANJE
1685,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621030,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA POŽEGA - SUFINANCIRANJE
1686,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621031,SMJEŠTAJ I PREHRANA STUDENATA STUDENTSKOG CENTRA KARLOVAC - SUFINANCIRANJE
1687,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621038,PROGRAMI VJEŽBAONICA VISOKIH UČILIŠTA
1688,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621049,KAMATE ZA STANOVE ZNANSTVENIH NOVAKA I ASISTENATA
1689,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621058,PROGRAMI POBOLJŠANJA STUDENTSKOG STANDARDA
1690,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621074,REDOVNA DJELATNOST SVEUČILIŠTA U ZADRU
1691,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621138,REDOVNA DJELATNOST SVEUČILIŠTA U DUBROVNIKU
1692,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621148,REDOVNA DJELATNOST VELEUČILIŠTA I VISOKIH ŠKOLA
1693,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621155,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA ZNANOST I VISOKO OBRAZOVANJE
1694,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621168,REDOVNA DJELATNOST SVEUČILIŠTA U PULI
1695,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621179,TROŠKOVI NACIONALNOG VIJEĆA ZA ZNANOST I VISOKO OBRAZOVANJE
1696,37,OBRAZOVANJE,3705,VISOKO OBRAZOVANJE,A621180,REKTORSKI ZBOR
