value,activity_id,administrative_classification_id,date_id,economic_classification_id,fin_source_id,functional_classification_id
2696814,1697,107,3,2,1,9
3800000,1699,107,1,21,1,9
5000000,1699,107,2,21,1,9
6000000,1699,107,3,21,1,9
12621992,1700,107,1,1,1,9
9762160,1700,107,2,1,1,9
10023786,1700,107,3,1,1,9
207718,1700,107,1,2,1,9
14137,1700,107,2,2,1,9
14516,1700,107,3,2,1,9
2170983,1700,107,1,3,1,9
1677337,1700,107,2,3,1,9
1722290,1700,107,3,3,1,9
175308859,1706,107,1,20,1,9
312738900,1706,107,2,20,1,9
321120303,1706,107,3,20,1,9
129110423,1706,107,1,21,1,9
,1706,107,2,21,1,9
,1706,107,3,21,1,9
4605194,1709,107,1,5,1,9
4053755,1709,107,2,5,1,9
4162395,1709,107,3,5,1,9
3649500,1709,107,1,6,1,9
4953429,1709,107,2,6,1,9
5086181,1709,107,3,6,1,9
4133391,1710,107,1,21,1,9
3171305,1710,107,2,21,1,9
3256296,1710,107,3,21,1,9
160000,1711,107,1,20,1,9
350000,1711,107,2,20,1,9
400000,1711,107,3,20,1,9
133000,1711,107,1,21,1,9
39472,1711,107,2,21,1,9
40530,1711,107,3,21,1,9
57084500,1712,107,1,20,1,9
65000000,1712,107,2,20,1,9
70000000,1712,107,3,20,1,9
382939,1713,107,1,21,1,9
488783,1713,107,2,21,1,9
501882,1713,107,3,21,1,9
4096,1714,107,1,1,7,9
4117,1714,107,2,1,7,9
4137,1714,107,3,1,7,9
703,1714,107,1,3,7,9
707,1714,107,2,3,7,9
711,1714,107,3,3,7,9
15837,1714,107,1,4,7,9
10932,1714,107,2,4,7,9
10986,1714,107,3,4,7,9
640,1714,107,1,5,7,9
,1714,107,2,5,7,9
,1714,107,3,5,7,9
59338,1714,107,1,6,7,9
59635,1714,107,2,6,7,9
59933,1714,107,3,6,7,9
201000,1714,107,1,24,7,9
202005,1714,107,2,24,7,9
203015,1714,107,3,24,7,9
25121,1714,107,1,30,7,9
25245,1714,107,2,30,7,9
25372,1714,107,3,30,7,9
1839,1714,107,1,1,10,9
1848,1714,107,2,1,10,9
1858,1714,107,3,1,10,9
315,1714,107,1,3,10,9
317,1714,107,2,3,10,9
318,1714,107,3,3,10,9
12728,1714,107,1,4,10,9
,1714,107,2,4,10,9
,1714,107,3,4,10,9
82633,1714,107,1,6,10,9
52499,1714,107,2,6,10,9
52762,1714,107,3,6,10,9
10079,1714,107,1,7,10,9
10130,1714,107,2,7,10,9
10180,1714,107,3,7,10,9
128520,1714,107,1,8,10,9
6841,1714,107,2,8,10,9
6875,1714,107,3,8,10,9
454,1714,107,1,11,10,9
,1714,107,2,11,10,9
,1714,107,3,11,10,9
99040,1714,107,1,17,10,9
,1714,107,2,17,10,9
,1714,107,3,17,10,9
8939,1714,107,1,30,10,9
,1714,107,2,30,10,9
,1714,107,3,30,10,9
160987,1714,107,1,1,11,9
,1714,107,2,1,11,9
,1714,107,3,1,11,9
27691,1714,107,1,3,11,9
,1714,107,2,3,11,9
,1714,107,3,3,11,9
320552,1714,107,1,4,11,9
,1714,107,2,4,11,9
,1714,107,3,4,11,9
33871,1714,107,1,5,11,9
,1714,107,2,5,11,9
,1714,107,3,5,11,9
256167,1714,107,1,6,11,9
,1714,107,2,6,11,9
,1714,107,3,6,11,9
17876,1714,107,1,7,11,9
,1714,107,2,7,11,9
,1714,107,3,7,11,9
1553043,1714,107,1,8,11,9
,1714,107,2,8,11,9
,1714,107,3,8,11,9
3203,1714,107,1,11,11,9
,1714,107,2,11,11,9
,1714,107,3,11,11,9
844423,1714,107,1,17,11,9
,1714,107,2,17,11,9
,1714,107,3,17,11,9
235884,1714,107,1,24,11,9
,1714,107,2,24,11,9
,1714,107,3,24,11,9
47127,1714,107,1,30,11,9
,1714,107,2,30,11,9
,1714,107,3,30,11,9
845,1714,107,1,34,11,9
,1714,107,2,34,11,9
,1714,107,3,34,11,9
22127,1714,107,1,4,12,9
23233,1714,107,2,4,12,9
24395,1714,107,3,4,12,9
3704,1714,107,1,5,12,9
,1714,107,2,5,12,9
,1714,107,3,5,12,9
1804,1714,107,1,6,12,9
,1714,107,2,6,12,9
,1714,107,3,6,12,9
2813,1714,107,1,7,12,9
,1714,107,2,7,12,9
,1714,107,3,7,12,9
1895,1714,107,1,8,12,9
,1714,107,2,8,12,9
,1714,107,3,8,12,9
63,1714,107,1,11,12,9
,1714,107,2,11,12,9
,1714,107,3,11,12,9
4500,1714,107,1,4,14,9
,1714,107,2,4,14,9
,1714,107,3,4,14,9
113940,1714,107,1,1,15,9
,1714,107,2,1,15,9
,1714,107,3,1,15,9
12038,1714,107,1,3,15,9
,1714,107,2,3,15,9
,1714,107,3,3,15,9
120765,1714,107,1,4,15,9
,1714,107,2,4,15,9
,1714,107,3,4,15,9
141527,1714,107,1,5,15,9
,1714,107,2,5,15,9
,1714,107,3,5,15,9
868802,1714,107,1,6,15,9
,1714,107,2,6,15,9
,1714,107,3,6,15,9
43081,1714,107,1,7,15,9
,1714,107,2,7,15,9
,1714,107,3,7,15,9
155167,1714,107,1,8,15,9
,1714,107,2,8,15,9
,1714,107,3,8,15,9
1754,1714,107,1,11,15,9
,1714,107,2,11,15,9
,1714,107,3,11,15,9
102455,1714,107,1,18,15,9
,1714,107,2,18,15,9
,1714,107,3,18,15,9
310028,1714,107,1,28,15,9
,1714,107,2,28,15,9
,1714,107,3,28,15,9
423197,1714,107,1,30,15,9
,1714,107,2,30,15,9
,1714,107,3,30,15,9
1218,1714,107,1,3,17,9
1224,1714,107,2,3,17,9
1230,1714,107,3,3,17,9
680,1714,107,1,4,17,9
683,1714,107,2,4,17,9
686,1714,107,3,4,17,9
11380,1714,107,1,6,17,9
2020,1714,107,2,6,17,9
2030,1714,107,3,6,17,9
10657,1714,107,1,8,17,9
,1714,107,2,8,17,9
,1714,107,3,8,17,9
142646,1715,107,1,1,7,9
143359,1715,107,2,1,7,9
144076,1715,107,3,1,7,9
24559,1715,107,1,3,7,9
24658,1715,107,2,3,7,9
24781,1715,107,3,3,7,9
5903,1715,107,1,4,7,9
5878,1715,107,2,4,7,9
5908,1715,107,3,4,7,9
125,1715,107,1,5,7,9
,1715,107,2,5,7,9
,1715,107,3,5,7,9
1233,1715,107,1,6,7,9
1239,1715,107,2,6,7,9
1245,1715,107,3,6,7,9
78,1715,107,1,7,7,9
,1715,107,2,7,7,9
,1715,107,3,7,7,9
400,1715,107,1,8,7,9
,1715,107,2,8,7,9
,1715,107,3,8,7,9
251,1715,107,1,11,7,9
253,1715,107,2,11,7,9
254,1715,107,3,11,7,9
15291,1715,107,1,30,7,9
,1715,107,2,30,7,9
,1715,107,3,30,7,9
63929,1715,107,1,1,10,9
64249,1715,107,2,1,10,9
64570,1715,107,3,1,10,9
8383,1715,107,1,3,10,9
8426,1715,107,2,3,10,9
8468,1715,107,3,3,10,9
23650,1715,107,1,4,10,9
5702,1715,107,2,4,10,9
5730,1715,107,3,4,10,9
4246,1715,107,1,5,10,9
2273,1715,107,2,5,10,9
2284,1715,107,3,5,10,9
46521,1715,107,1,6,10,9
44608,1715,107,2,6,10,9
44832,1715,107,3,6,10,9
17955,1715,107,1,8,10,9
18045,1715,107,2,8,10,9
18136,1715,107,3,8,10,9
38291,1715,107,1,30,10,9
38481,1715,107,2,30,10,9
38673,1715,107,3,30,10,9
2136192,1715,107,1,1,11,9
,1715,107,2,1,11,9
,1715,107,3,1,11,9
42803,1715,107,1,2,11,9
,1715,107,2,2,11,9
,1715,107,3,2,11,9
677509,1715,107,1,3,11,9
,1715,107,2,3,11,9
,1715,107,3,3,11,9
682829,1715,107,1,4,11,9
,1715,107,2,4,11,9
,1715,107,3,4,11,9
981681,1715,107,1,5,11,9
,1715,107,2,5,11,9
,1715,107,3,5,11,9
744703,1715,107,1,6,11,9
,1715,107,2,6,11,9
,1715,107,3,6,11,9
33472,1715,107,1,7,11,9
,1715,107,2,7,11,9
,1715,107,3,7,11,9
34258,1715,107,1,8,11,9
,1715,107,2,8,11,9
,1715,107,3,8,11,9
12124,1715,107,1,11,11,9
,1715,107,2,11,11,9
,1715,107,3,11,11,9
457400,1715,107,1,18,11,9
,1715,107,2,18,11,9
,1715,107,3,18,11,9
1922074,1715,107,1,20,11,9
,1715,107,2,20,11,9
,1715,107,3,20,11,9
2423132,1715,107,1,24,11,9
,1715,107,2,24,11,9
,1715,107,3,24,11,9
82791,1715,107,1,30,11,9
,1715,107,2,30,11,9
,1715,107,3,30,11,9
2825,1715,107,1,32,11,9
,1715,107,2,32,11,9
,1715,107,3,32,11,9
14822,1715,107,1,34,11,9
,1715,107,2,34,11,9
,1715,107,3,34,11,9
297286,1715,107,1,37,11,9
,1715,107,2,37,11,9
,1715,107,3,37,11,9
583029,1715,107,1,1,15,9
,1715,107,2,1,15,9
,1715,107,3,1,15,9
2125,1715,107,1,2,15,9
,1715,107,2,2,15,9
,1715,107,3,2,15,9
100569,1715,107,1,3,15,9
,1715,107,2,3,15,9
,1715,107,3,3,15,9
216631,1715,107,1,4,15,9
,1715,107,2,4,15,9
,1715,107,3,4,15,9
207690,1715,107,1,5,15,9
,1715,107,2,5,15,9
,1715,107,3,5,15,9
554489,1715,107,1,6,15,9
,1715,107,2,6,15,9
,1715,107,3,6,15,9
108074,1715,107,1,7,15,9
,1715,107,2,7,15,9
,1715,107,3,7,15,9
43951,1715,107,1,8,15,9
,1715,107,2,8,15,9
,1715,107,3,8,15,9
1273,1715,107,1,11,15,9
,1715,107,2,11,15,9
,1715,107,3,11,15,9
7974886,1715,107,1,30,15,9
,1715,107,2,30,15,9
,1715,107,3,30,15,9
46360051,1715,107,1,34,15,9
,1715,107,2,34,15,9
,1715,107,3,34,15,9
39793,1715,107,1,35,15,9
,1715,107,2,35,15,9
,1715,107,3,35,15,9
4020,1715,107,1,4,17,9
4040,1715,107,2,4,17,9
4060,1715,107,3,4,17,9
61318,1716,107,1,4,10,9
61625,1716,107,2,4,10,9
61933,1716,107,3,4,10,9
322,1716,107,1,6,10,9
323,1716,107,2,6,10,9
325,1716,107,3,6,10,9
11928,1716,107,1,20,10,9
11988,1716,107,2,20,10,9
12048,1716,107,3,20,10,9
112464,1716,107,1,4,11,9
,1716,107,2,4,11,9
,1716,107,3,4,11,9
16158,1716,107,1,5,11,9
,1716,107,2,5,11,9
,1716,107,3,5,11,9
13766,1716,107,1,6,11,9
,1716,107,2,6,11,9
,1716,107,3,6,11,9
14653,1716,107,1,8,11,9
,1716,107,2,8,11,9
,1716,107,3,8,11,9
509,1716,107,1,11,11,9
,1716,107,2,11,11,9
,1716,107,3,11,11,9
26218,1716,107,1,19,11,9
,1716,107,2,19,11,9
,1716,107,3,19,11,9
26181,1716,107,1,20,11,9
,1716,107,2,20,11,9
,1716,107,3,20,11,9
120367,1716,107,1,30,11,9
,1716,107,2,30,11,9
,1716,107,3,30,11,9
92779,1716,107,1,1,12,9
,1716,107,2,1,12,9
,1716,107,3,1,12,9
15959,1716,107,1,3,12,9
,1716,107,2,3,12,9
,1716,107,3,3,12,9
7525,1716,107,1,4,12,9
7902,1716,107,2,4,12,9
8297,1716,107,3,4,12,9
1158,1716,107,1,5,12,9
,1716,107,2,5,12,9
,1716,107,3,5,12,9
38489,1716,107,1,6,12,9
,1716,107,2,6,12,9
,1716,107,3,6,12,9
4002,1716,107,1,7,12,9
,1716,107,2,7,12,9
,1716,107,3,7,12,9
1618,1716,107,1,8,12,9
,1716,107,2,8,12,9
,1716,107,3,8,12,9
82749,1716,107,1,30,12,9
,1716,107,2,30,12,9
,1716,107,3,30,12,9
4145,1716,107,1,4,17,9
4165,1716,107,2,4,17,9
4186,1716,107,3,4,17,9
189630,1717,107,1,1,11,9
,1717,107,2,1,11,9
,1717,107,3,1,11,9
3750,1717,107,1,2,11,9
,1717,107,2,2,11,9
,1717,107,3,2,11,9
30953,1717,107,1,3,11,9
,1717,107,2,3,11,9
,1717,107,3,3,11,9
334839,1717,107,1,4,11,9
,1717,107,2,4,11,9
,1717,107,3,4,11,9
25930,1717,107,1,5,11,9
,1717,107,2,5,11,9
,1717,107,3,5,11,9
557065,1717,107,1,6,11,9
,1717,107,2,6,11,9
,1717,107,3,6,11,9
49915,1717,107,1,7,11,9
,1717,107,2,7,11,9
,1717,107,3,7,11,9
38800,1717,107,1,8,11,9
,1717,107,2,8,11,9
,1717,107,3,8,11,9
1996,1717,107,1,11,11,9
,1717,107,2,11,11,9
,1717,107,3,11,11,9
819153,1717,107,1,20,11,9
,1717,107,2,20,11,9
,1717,107,3,20,11,9
17829,1717,107,1,28,11,9
,1717,107,2,28,11,9
,1717,107,3,28,11,9
6991,1717,107,1,30,11,9
,1717,107,2,30,11,9
,1717,107,3,30,11,9
1181,1717,107,1,32,11,9
,1717,107,2,32,11,9
,1717,107,3,32,11,9
41094,1717,107,1,1,12,9
43148,1717,107,2,1,12,9
45306,1717,107,3,1,12,9
5728,1717,107,1,3,12,9
6014,1717,107,2,3,12,9
6315,1717,107,3,3,12,9
5075,1717,107,1,4,12,9
5329,1717,107,2,4,12,9
5594,1717,107,3,4,12,9
1834,1717,107,1,5,12,9
1926,1717,107,2,5,12,9
2022,1717,107,3,5,12,9
136782,1717,107,1,6,12,9
143620,1717,107,2,6,12,9
150801,1717,107,3,6,12,9
8753,1717,107,1,7,12,9
9190,1717,107,2,7,12,9
9650,1717,107,3,7,12,9
3675,1717,107,1,8,12,9
3859,1717,107,2,8,12,9
4052,1717,107,3,8,12,9
64080,1717,107,1,20,12,9
67284,1717,107,2,20,12,9
70649,1717,107,3,20,12,9
7978,1718,107,1,6,10,9
8018,1718,107,2,6,10,9
8058,1718,107,3,6,10,9
7203,1718,107,1,7,10,9
7240,1718,107,2,7,10,9
7275,1718,107,3,7,10,9
118008,1718,107,1,1,11,9
,1718,107,2,1,11,9
,1718,107,3,1,11,9
21104,1718,107,1,3,11,9
,1718,107,2,3,11,9
,1718,107,3,3,11,9
40375,1718,107,1,4,11,9
,1718,107,2,4,11,9
,1718,107,3,4,11,9
150,1718,107,1,5,11,9
,1718,107,2,5,11,9
,1718,107,3,5,11,9
120763,1718,107,1,6,11,9
,1718,107,2,6,11,9
,1718,107,3,6,11,9
367,1718,107,1,7,11,9
,1718,107,2,7,11,9
,1718,107,3,7,11,9
23305,1718,107,1,8,11,9
,1718,107,2,8,11,9
,1718,107,3,8,11,9
214285,1718,107,1,20,11,9
,1718,107,2,20,11,9
,1718,107,3,20,11,9
21532,1718,107,1,1,12,9
,1718,107,2,1,12,9
,1718,107,3,1,12,9
3703,1718,107,1,3,12,9
,1718,107,2,3,12,9
,1718,107,3,3,12,9
17600,1718,107,1,4,12,9
,1718,107,2,4,12,9
,1718,107,3,4,12,9
150,1718,107,1,6,12,9
,1718,107,2,6,12,9
,1718,107,3,6,12,9
46153,1718,107,1,20,12,9
,1718,107,2,20,12,9
,1718,107,3,20,12,9
57920,1719,107,1,1,10,9
51984,1719,107,2,1,10,9
52244,1719,107,3,1,10,9
9123,1719,107,1,3,10,9
8941,1719,107,2,3,10,9
8985,1719,107,3,3,10,9
182269,1719,107,1,4,10,9
,1719,107,2,4,10,9
,1719,107,3,4,10,9
1847801,1719,107,1,6,10,9
23109,1719,107,2,6,10,9
23225,1719,107,3,6,10,9
59815,1719,107,1,8,10,9
48514,1719,107,2,8,10,9
48756,1719,107,3,8,10,9
259,1719,107,1,11,10,9
,1719,107,2,11,10,9
,1719,107,3,11,10,9
81761,1719,107,1,30,10,9
,1719,107,2,30,10,9
,1719,107,3,30,10,9
32894,1719,107,1,32,10,9
,1719,107,2,32,10,9
,1719,107,3,32,10,9
929,1719,107,1,3,11,9
,1719,107,2,3,11,9
,1719,107,3,3,11,9
26043,1719,107,1,4,11,9
,1719,107,2,4,11,9
,1719,107,3,4,11,9
4079,1719,107,1,6,11,9
,1719,107,2,6,11,9
,1719,107,3,6,11,9
1292,1719,107,1,7,11,9
,1719,107,2,7,11,9
,1719,107,3,7,11,9
88036,1719,107,1,8,11,9
,1719,107,2,8,11,9
,1719,107,3,8,11,9
80,1719,107,1,11,11,9
,1719,107,2,11,11,9
,1719,107,3,11,11,9
425675,1719,107,1,20,11,9
,1719,107,2,20,11,9
,1719,107,3,20,11,9
127800,1719,107,1,1,15,9
,1719,107,2,1,15,9
,1719,107,3,1,15,9
21982,1719,107,1,3,15,9
,1719,107,2,3,15,9
,1719,107,3,3,15,9
119327,1719,107,1,4,15,9
,1719,107,2,4,15,9
,1719,107,3,4,15,9
1151,1719,107,1,5,15,9
,1719,107,2,5,15,9
,1719,107,3,5,15,9
209123,1719,107,1,6,15,9
,1719,107,2,6,15,9
,1719,107,3,6,15,9
45239,1719,107,1,7,15,9
,1719,107,2,7,15,9
,1719,107,3,7,15,9
29558,1719,107,1,8,15,9
,1719,107,2,8,15,9
,1719,107,3,8,15,9
428,1719,107,1,11,15,9
,1719,107,2,11,15,9
,1719,107,3,11,15,9
21185,1719,107,1,18,15,9
,1719,107,2,18,15,9
,1719,107,3,18,15,9
200387,1719,107,1,24,15,9
,1719,107,2,24,15,9
,1719,107,3,24,15,9
86700,1719,107,1,30,15,9
,1719,107,2,30,15,9
,1719,107,3,30,15,9
493,1720,107,1,5,7,9
,1720,107,2,5,7,9
,1720,107,3,5,7,9
11932,1720,107,1,6,7,9
,1720,107,2,6,7,9
,1720,107,3,6,7,9
84063,1720,107,1,21,7,9
,1720,107,2,21,7,9
,1720,107,3,21,7,9
121232,1720,107,1,1,10,9
4348,1720,107,2,1,10,9
4370,1720,107,3,1,10,9
21113,1720,107,1,3,10,9
749,1720,107,2,3,10,9
752,1720,107,3,3,10,9
30683,1720,107,1,4,10,9
,1720,107,2,4,10,9
,1720,107,3,4,10,9
43389,1720,107,1,5,10,9
,1720,107,2,5,10,9
,1720,107,3,5,10,9
226600,1720,107,1,6,10,9
,1720,107,2,6,10,9
,1720,107,3,6,10,9
17670,1720,107,1,8,10,9
,1720,107,2,8,10,9
,1720,107,3,8,10,9
1588,1720,107,1,11,10,9
,1720,107,2,11,10,9
,1720,107,3,11,10,9
25000,1720,107,1,20,10,9
,1720,107,2,20,10,9
,1720,107,3,20,10,9
31206,1720,107,1,28,10,9
,1720,107,2,28,10,9
,1720,107,3,28,10,9
39535,1720,107,1,30,10,9
,1720,107,2,30,10,9
,1720,107,3,30,10,9
5705,1720,107,1,35,10,9
,1720,107,2,35,10,9
,1720,107,3,35,10,9
4216,1720,107,1,40,10,9
,1720,107,2,40,10,9
,1720,107,3,40,10,9
719955,1720,107,1,1,11,9
,1720,107,2,1,11,9
,1720,107,3,1,11,9
6250,1720,107,1,2,11,9
,1720,107,2,2,11,9
,1720,107,3,2,11,9
123590,1720,107,1,3,11,9
,1720,107,2,3,11,9
,1720,107,3,3,11,9
256910,1720,107,1,4,11,9
,1720,107,2,4,11,9
,1720,107,3,4,11,9
36747,1720,107,1,5,11,9
,1720,107,2,5,11,9
,1720,107,3,5,11,9
1167201,1720,107,1,6,11,9
,1720,107,2,6,11,9
,1720,107,3,6,11,9
3088358,1720,107,1,7,11,9
,1720,107,2,7,11,9
,1720,107,3,7,11,9
136357,1720,107,1,8,11,9
,1720,107,2,8,11,9
,1720,107,3,8,11,9
14708,1720,107,1,11,11,9
,1720,107,2,11,11,9
,1720,107,3,11,11,9
299523,1720,107,1,17,11,9
,1720,107,2,17,11,9
,1720,107,3,17,11,9
2400,1720,107,1,20,11,9
,1720,107,2,20,11,9
,1720,107,3,20,11,9
566312,1720,107,1,24,11,9
,1720,107,2,24,11,9
,1720,107,3,24,11,9
234886,1720,107,1,30,11,9
,1720,107,2,30,11,9
,1720,107,3,30,11,9
619339,1720,107,1,1,12,9
650307,1720,107,2,1,12,9
682821,1720,107,3,1,12,9
4028,1720,107,1,2,12,9
4229,1720,107,2,2,12,9
4441,1720,107,3,2,12,9
160654,1720,107,1,3,12,9
168686,1720,107,2,3,12,9
177120,1720,107,3,3,12,9
265343,1720,107,1,4,12,9
278608,1720,107,2,4,12,9
292540,1720,107,3,4,12,9
99235,1720,107,1,5,12,9
104196,1720,107,2,5,12,9
109406,1720,107,3,5,12,9
631675,1720,107,1,6,12,9
663257,1720,107,2,6,12,9
696420,1720,107,3,6,12,9
1561524,1720,107,1,7,12,9
1639600,1720,107,2,7,12,9
1721580,1720,107,3,7,12,9
72282,1720,107,1,8,12,9
75896,1720,107,2,8,12,9
79690,1720,107,3,8,12,9
11248,1720,107,1,11,12,9
11811,1720,107,2,11,12,9
12402,1720,107,3,11,12,9
10815,1720,107,1,20,12,9
11356,1720,107,2,20,12,9
11924,1720,107,3,20,12,9
290466,1720,107,1,24,12,9
304989,1720,107,2,24,12,9
320238,1720,107,3,24,12,9
714212,1720,107,1,30,12,9
749923,1720,107,2,30,12,9
787419,1720,107,3,30,12,9
94,1720,107,1,32,12,9
99,1720,107,2,32,12,9
104,1720,107,3,32,12,9
81243,1720,107,1,4,14,9
,1720,107,2,4,14,9
,1720,107,3,4,14,9
61175,1720,107,1,6,14,9
,1720,107,2,6,14,9
,1720,107,3,6,14,9
21500,1720,107,1,20,14,9
,1720,107,2,20,14,9
,1720,107,3,20,14,9
712239,1720,107,1,1,15,9
,1720,107,2,1,15,9
,1720,107,3,1,15,9
1250,1720,107,1,2,15,9
,1720,107,2,2,15,9
,1720,107,3,2,15,9
106811,1720,107,1,3,15,9
,1720,107,2,3,15,9
,1720,107,3,3,15,9
185679,1720,107,1,4,15,9
,1720,107,2,4,15,9
,1720,107,3,4,15,9
73069,1720,107,1,5,15,9
,1720,107,2,5,15,9
,1720,107,3,5,15,9
1186638,1720,107,1,6,15,9
,1720,107,2,6,15,9
,1720,107,3,6,15,9
160017,1720,107,1,7,15,9
,1720,107,2,7,15,9
,1720,107,3,7,15,9
104076,1720,107,1,8,15,9
,1720,107,2,8,15,9
,1720,107,3,8,15,9
2965,1720,107,1,11,15,9
,1720,107,2,11,15,9
,1720,107,3,11,15,9
38206,1720,107,1,17,15,9
,1720,107,2,17,15,9
,1720,107,3,17,15,9
187347,1720,107,1,24,15,9
,1720,107,2,24,15,9
,1720,107,3,24,15,9
1046535,1720,107,1,29,15,9
,1720,107,2,29,15,9
,1720,107,3,29,15,9
771811,1720,107,1,30,15,9
,1720,107,2,30,15,9
,1720,107,3,30,15,9
129798,1720,107,1,32,15,9
,1720,107,2,32,15,9
,1720,107,3,32,15,9
7443,1721,107,1,1,10,9
7480,1721,107,2,1,10,9
7518,1721,107,3,1,10,9
1280,1721,107,1,3,10,9
1287,1721,107,2,3,10,9
1293,1721,107,3,3,10,9
3733,1721,107,1,4,10,9
3753,1721,107,2,4,10,9
3771,1721,107,3,4,10,9
1787,1721,107,1,5,10,9
1796,1721,107,2,5,10,9
1805,1721,107,3,5,10,9
8152,1721,107,1,6,10,9
8194,1721,107,2,6,10,9
8234,1721,107,3,6,10,9
18995,1721,107,1,8,10,9
19089,1721,107,2,8,10,9
19185,1721,107,3,8,10,9
8488,1721,107,1,30,10,9
8531,1721,107,2,30,10,9
8573,1721,107,3,30,10,9
769,1721,107,1,32,10,9
773,1721,107,2,32,10,9
777,1721,107,3,32,10,9
2140,1721,107,1,34,10,9
2148,1721,107,2,34,10,9
2160,1721,107,3,34,10,9
5770198,1721,107,1,1,11,9
,1721,107,2,1,11,9
,1721,107,3,1,11,9
47313,1721,107,1,2,11,9
,1721,107,2,2,11,9
,1721,107,3,2,11,9
934813,1721,107,1,3,11,9
,1721,107,2,3,11,9
,1721,107,3,3,11,9
4001767,1721,107,1,4,11,9
,1721,107,2,4,11,9
,1721,107,3,4,11,9
1136685,1721,107,1,5,11,9
,1721,107,2,5,11,9
,1721,107,3,5,11,9
8012227,1721,107,1,6,11,9
,1721,107,2,6,11,9
,1721,107,3,6,11,9
567994,1721,107,1,7,11,9
,1721,107,2,7,11,9
,1721,107,3,7,11,9
1857175,1721,107,1,8,11,9
,1721,107,2,8,11,9
,1721,107,3,8,11,9
94948,1721,107,1,11,11,9
,1721,107,2,11,11,9
,1721,107,3,11,11,9
5771,1721,107,1,18,11,9
,1721,107,2,18,11,9
,1721,107,3,18,11,9
7403455,1721,107,1,20,11,9
,1721,107,2,20,11,9
,1721,107,3,20,11,9
1375137,1721,107,1,24,11,9
,1721,107,2,24,11,9
,1721,107,3,24,11,9
1375752,1721,107,1,30,11,9
,1721,107,2,30,11,9
,1721,107,3,30,11,9
3135,1721,107,1,32,11,9
,1721,107,2,32,11,9
,1721,107,3,32,11,9
39429,1721,107,1,38,11,9
,1721,107,2,38,11,9
,1721,107,3,38,11,9
111366,1721,107,1,1,12,9
,1721,107,2,1,12,9
,1721,107,3,1,12,9
16029,1721,107,1,3,12,9
,1721,107,2,3,12,9
,1721,107,3,3,12,9
136237,1721,107,1,4,12,9
,1721,107,2,4,12,9
,1721,107,3,4,12,9
8056,1721,107,1,5,12,9
,1721,107,2,5,12,9
,1721,107,3,5,12,9
193490,1721,107,1,6,12,9
,1721,107,2,6,12,9
,1721,107,3,6,12,9
9821,1721,107,1,7,12,9
,1721,107,2,7,12,9
,1721,107,3,7,12,9
8880,1721,107,1,8,12,9
,1721,107,2,8,12,9
,1721,107,3,8,12,9
1693,1721,107,1,11,12,9
,1721,107,2,11,12,9
,1721,107,3,11,12,9
39222,1721,107,1,30,12,9
,1721,107,2,30,12,9
,1721,107,3,30,12,9
610847,1721,107,1,1,14,9
,1721,107,2,1,14,9
,1721,107,3,1,14,9
243397,1721,107,1,3,14,9
,1721,107,2,3,14,9
,1721,107,3,3,14,9
557688,1721,107,1,4,14,9
,1721,107,2,4,14,9
,1721,107,3,4,14,9
83737,1721,107,1,5,14,9
,1721,107,2,5,14,9
,1721,107,3,5,14,9
152881,1721,107,1,6,14,9
,1721,107,2,6,14,9
,1721,107,3,6,14,9
59494,1721,107,1,7,14,9
,1721,107,2,7,14,9
,1721,107,3,7,14,9
46286,1721,107,1,8,14,9
,1721,107,2,8,14,9
,1721,107,3,8,14,9
34432,1721,107,1,11,14,9
,1721,107,2,11,14,9
,1721,107,3,11,14,9
1584143,1721,107,1,1,15,9
,1721,107,2,1,15,9
,1721,107,3,1,15,9
6250,1721,107,1,2,15,9
,1721,107,2,2,15,9
,1721,107,3,2,15,9
256241,1721,107,1,3,15,9
,1721,107,2,3,15,9
,1721,107,3,3,15,9
1634970,1721,107,1,4,15,9
,1721,107,2,4,15,9
,1721,107,3,4,15,9
902850,1721,107,1,5,15,9
,1721,107,2,5,15,9
,1721,107,3,5,15,9
2871078,1721,107,1,6,15,9
,1721,107,2,6,15,9
,1721,107,3,6,15,9
244824,1721,107,1,7,15,9
,1721,107,2,7,15,9
,1721,107,3,7,15,9
268554,1721,107,1,8,15,9
,1721,107,2,8,15,9
,1721,107,3,8,15,9
367373,1721,107,1,11,15,9
,1721,107,2,11,15,9
,1721,107,3,11,15,9
54863,1721,107,1,21,15,9
,1721,107,2,21,15,9
,1721,107,3,21,15,9
317015,1721,107,1,30,15,9
,1721,107,2,30,15,9
,1721,107,3,30,15,9
89645,1721,107,1,32,15,9
,1721,107,2,32,15,9
,1721,107,3,32,15,9
207685,1721,107,1,34,15,9
,1721,107,2,34,15,9
,1721,107,3,34,15,9
915,1721,107,1,4,17,9
,1721,107,2,4,17,9
,1721,107,3,4,17,9
4571,1721,107,1,5,17,9
4594,1721,107,2,5,17,9
4617,1721,107,3,5,17,9
21902,1721,107,1,6,17,9
2716,1721,107,2,6,17,9
2730,1721,107,3,6,17,9
1007,1721,107,1,8,17,9
1012,1721,107,2,8,17,9
1017,1721,107,3,8,17,9
6030,1721,107,1,21,17,9
6060,1721,107,2,21,17,9
6090,1721,107,3,21,17,9
95000,1722,107,1,21,1,9
,1722,107,2,21,1,9
,1722,107,3,21,1,9
14720748,1723,107,1,1,1,9
